"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"PKM00041764","HYDERABAD AIRPORT, PK","2021-06-27","0.00","92",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-06-28","0.00","93",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-06-29","0.00","91",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-06-30","0.00","90",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-07-01","0.00","91",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-07-02","0.00","90",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-07-03","0.00","90",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-07-04","0.00","91",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-07-05",,"90",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-07-06","0.00","91",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-07-07","0.00","90",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-07-08","0.00","90",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-07-09","0.00","89",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-07-10","0.00","91",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-07-11","0.00","93",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-07-12","1.18","85",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-07-13","1.10","92",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-07-14","0.00","91",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-07-15","0.00","89",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-07-16","0.10","88",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-07-17","0.00","92",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-07-18","0.00","90",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-07-19","0.00","88",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-07-20",,"87",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-07-21",,"91",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-07-22","0.00","91",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-07-23","0.00","91",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-07-24",,"90",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-07-25","0.00","89",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-07-26","0.00","88",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-07-27","0.00","86",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-07-28","0.00","85",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-07-29",,"87",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-07-30","0.00","88",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-07-31","0.00","88",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-08-01","0.00","88",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-08-02","0.00","87",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-08-03","0.00","87",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-08-04","0.00","87",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-08-05","0.00","87",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-08-06",,"87",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-08-07","0.00","87",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-08-08","0.00","87",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-08-09","0.00","86",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-08-10","0.00","87",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-08-11","0.00","86","94","80"
"PKM00041764","HYDERABAD AIRPORT, PK","2021-08-12","0.00","85",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-08-13","0.00","86",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-08-14","0.00","86",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-08-15","0.00","87",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-08-16","0.00","87",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-08-17","0.00","87",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-08-18","0.00","87",,"78"
"PKM00041764","HYDERABAD AIRPORT, PK","2021-08-19","0.00","87",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-08-20","0.00","87",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-08-21","0.00","88",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-08-22","0.00","89",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-08-23",,"87",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-08-24",,"87",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-08-25","0.00","87",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-08-26","0.00","87",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-08-27","0.00","86",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-08-28","0.00","86",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-08-29","0.00","86",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-08-30",,"88",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-08-31",,"92",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-09-01","0.00","91",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-09-02","0.00","92",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-09-03","0.00","88",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-09-04","1.00","84",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-09-05","0.04","87",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-09-06","0.00","88",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-09-07","0.00","90",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-09-08","0.00","90",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-09-09","1.97","85",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-09-10","0.00","87",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-09-11","0.00","88",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-09-12","0.00","91",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-09-13","0.00","93",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-09-14","0.00","94",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-09-15",,"91",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-09-16","0.47","91",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-09-17","0.00","91",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-09-18","0.00","91",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-09-19","0.00","88",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-09-20","0.00","90",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-09-21","0.00","89",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-09-22","0.00","87",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-09-23","0.00","89",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-09-24","0.04","81",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-09-25","0.79","86",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-09-26","0.00","89",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-09-27",,"90",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-09-28","0.00","89","99",
"PKM00041764","HYDERABAD AIRPORT, PK","2021-09-29","0.01","91","100",
"PKM00041764","HYDERABAD AIRPORT, PK","2021-09-30","0.00","85",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-10-01","0.00","85","94",
"PKM00041764","HYDERABAD AIRPORT, PK","2021-10-02","0.00","86","94",
"PKM00041764","HYDERABAD AIRPORT, PK","2021-10-03","0.00","87",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-10-04","0.00","87","99",
"PKM00041764","HYDERABAD AIRPORT, PK","2021-10-05",,"88","98",
"PKM00041764","HYDERABAD AIRPORT, PK","2021-10-06",,"88","97",
"PKM00041764","HYDERABAD AIRPORT, PK","2021-10-07","0.00","90","99",
"PKM00041764","HYDERABAD AIRPORT, PK","2021-10-08","0.00","89","101",
"PKM00041764","HYDERABAD AIRPORT, PK","2021-10-09","0.00","86","99",
"PKM00041764","HYDERABAD AIRPORT, PK","2021-10-10","0.00","85","99",
"PKM00041764","HYDERABAD AIRPORT, PK","2021-10-11",,"85",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-10-12","0.00","87","96",
"PKM00041764","HYDERABAD AIRPORT, PK","2021-10-13",,"85","99",
"PKM00041764","HYDERABAD AIRPORT, PK","2021-10-14",,"86",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-10-15",,"85",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-10-16","0.00","85",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-10-17","0.00","84",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-10-18","0.00","85",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-10-19","0.00","83",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-10-20","0.00","82",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-10-21","0.00","80",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-10-22","0.00","83",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-10-23","0.00","84",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-10-24","0.00","80",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-10-25",,"79",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-10-26","0.00","80","91",
"PKM00041764","HYDERABAD AIRPORT, PK","2021-10-27","0.00","81",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-10-28","0.00","82",,"72"
"PKM00041764","HYDERABAD AIRPORT, PK","2021-10-29","0.00","80",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-10-30","0.00","81",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-10-31","0.00","82",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-11-01","0.00","82",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-11-02","0.00","79",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-11-03","0.00","78",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-11-04","0.00","80",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-11-05",,"80",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-11-06","0.00","79",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-11-07","0.00","79",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-11-08","0.00","80",,"65"
"PKM00041764","HYDERABAD AIRPORT, PK","2021-11-09","0.00","79",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-11-10","0.00","78",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-11-11","0.00","77",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-11-12","0.00","79",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-11-13","0.00","77",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-11-14","0.00","76",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-11-15",,"76",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-11-16","0.00","76",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-11-17","0.00","74",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-11-18","0.00","74",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-11-19","0.00","74",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-11-20","0.00","73",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-11-21","0.00","74",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-11-22","0.00","72",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-11-23","0.00","76",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-11-24","0.00","71","88",
"PKM00041764","HYDERABAD AIRPORT, PK","2021-11-25","0.00","73","84","62"
"PKM00041764","HYDERABAD AIRPORT, PK","2021-11-26",,"75","86",
"PKM00041764","HYDERABAD AIRPORT, PK","2021-11-27",,"74","85",
"PKM00041764","HYDERABAD AIRPORT, PK","2021-11-28","0.00","74","81","63"
"PKM00041764","HYDERABAD AIRPORT, PK","2021-11-29",,"74",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-11-30","0.00","74","84","65"
"PKM00041764","HYDERABAD AIRPORT, PK","2021-12-01",,"71","80",
"PKM00041764","HYDERABAD AIRPORT, PK","2021-12-02",,"72","80",
"PKM00041764","HYDERABAD AIRPORT, PK","2021-12-03",,"70","81",
"PKM00041764","HYDERABAD AIRPORT, PK","2021-12-04","0.00","69","79",
"PKM00041764","HYDERABAD AIRPORT, PK","2021-12-05","0.00","67","81","56"
"PKM00041764","HYDERABAD AIRPORT, PK","2021-12-06",,"70",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-12-07","0.00","69","79",
"PKM00041764","HYDERABAD AIRPORT, PK","2021-12-08",,"67",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-12-09","0.00","70","79","58"
"PKM00041764","HYDERABAD AIRPORT, PK","2021-12-10",,"68",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-12-11","0.00","67",,"53"
"PKM00041764","HYDERABAD AIRPORT, PK","2021-12-12",,"69",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-12-13","0.00","66","77","53"
"PKM00041764","HYDERABAD AIRPORT, PK","2021-12-14",,"65",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-12-15",,"63","74",
"PKM00041764","HYDERABAD AIRPORT, PK","2021-12-16",,"62",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-12-17","0.00","61","70","50"
"PKM00041764","HYDERABAD AIRPORT, PK","2021-12-18",,"59",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-12-19","0.00","63",,"50"
"PKM00041764","HYDERABAD AIRPORT, PK","2021-12-20","0.00","66","80",
"PKM00041764","HYDERABAD AIRPORT, PK","2021-12-21",,"68","77",
"PKM00041764","HYDERABAD AIRPORT, PK","2021-12-22","0.00","70","80","51"
"PKM00041764","HYDERABAD AIRPORT, PK","2021-12-23","0.00","69","76","62"
"PKM00041764","HYDERABAD AIRPORT, PK","2021-12-24",,"69","76",
"PKM00041764","HYDERABAD AIRPORT, PK","2021-12-25","0.00","68","80","58"
"PKM00041764","HYDERABAD AIRPORT, PK","2021-12-26","0.00","67","76",
"PKM00041764","HYDERABAD AIRPORT, PK","2021-12-27","0.24","63",,"60"
"PKM00041764","HYDERABAD AIRPORT, PK","2021-12-28","0.20","59",,"57"
"PKM00041764","HYDERABAD AIRPORT, PK","2021-12-29","0.00","63","70",
"PKM00041764","HYDERABAD AIRPORT, PK","2021-12-30",,"64",,
"PKM00041764","HYDERABAD AIRPORT, PK","2021-12-31",,"63",,
"PKM00041764","HYDERABAD AIRPORT, PK","2022-01-01","0.00","64","72",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-01-02",,"66",,
"PKM00041764","HYDERABAD AIRPORT, PK","2022-01-03",,"67",,
"PKM00041764","HYDERABAD AIRPORT, PK","2022-01-04",,"62","68",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-01-05","5.20","62","69",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-01-06","0.00","60","65","56"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-01-07","2.72","57",,
"PKM00041764","HYDERABAD AIRPORT, PK","2022-01-08","0.00","60","71",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-01-09","0.00","58","67","50"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-01-10",,"60",,
"PKM00041764","HYDERABAD AIRPORT, PK","2022-01-11","0.00","60","69","46"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-01-12",,"62",,
"PKM00041764","HYDERABAD AIRPORT, PK","2022-01-13","0.00","61","72",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-01-14",,"62","72",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-01-15",,"65","72",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-01-16","0.00","63","72","54"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-01-17",,"65","74",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-01-18",,"65",,
"PKM00041764","HYDERABAD AIRPORT, PK","2022-01-19","0.00","70","85","55"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-01-20","0.00","69","81","58"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-01-21",,"73",,
"PKM00041764","HYDERABAD AIRPORT, PK","2022-01-22","0.00","60","66","56"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-01-23","0.00","60","71","50"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-01-24","0.00","61",,"49"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-01-25",,"61",,
"PKM00041764","HYDERABAD AIRPORT, PK","2022-01-26",,"62",,
"PKM00041764","HYDERABAD AIRPORT, PK","2022-01-27","0.00","63","78","51"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-01-28","0.00","67","80",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-01-29",,"67",,
"PKM00041764","HYDERABAD AIRPORT, PK","2022-01-30","0.00","69",,"53"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-01-31",,"74","90",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-02-01",,"71","83",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-02-02",,"74",,
"PKM00041764","HYDERABAD AIRPORT, PK","2022-02-03","0.00","69","80","60"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-02-04",,"68",,
"PKM00041764","HYDERABAD AIRPORT, PK","2022-02-05","0.00","69","82",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-02-06",,"69",,
"PKM00041764","HYDERABAD AIRPORT, PK","2022-02-07","0.00","69","78","58"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-02-08","0.00","69",,"57"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-02-09","0.00","65",,"57"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-02-10","0.00","68","80","54"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-02-11","0.00","69","82",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-02-12",,"71","85",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-02-13","0.00","72","85",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-02-14","0.00","71",,"57"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-02-15","0.00","72","83","59"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-02-16","0.00","71","87","59"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-02-17","0.00","74","89","59"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-02-18","0.00","73","85","58"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-02-19","0.00","72","85",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-02-20",,"79",,
"PKM00041764","HYDERABAD AIRPORT, PK","2022-02-21",,"79","97",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-02-22","0.00","74",,"65"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-02-23",,"73","85",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-02-24","0.00","75","89","61"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-02-25",,"78",,
"PKM00041764","HYDERABAD AIRPORT, PK","2022-02-26","0.00","72",,"63"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-02-27",,"72","81",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-02-28",,"73",,
"PKM00041764","HYDERABAD AIRPORT, PK","2022-03-01",,"75",,
"PKM00041764","HYDERABAD AIRPORT, PK","2022-03-02","0.00","74","83",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-03-03",,"71",,
"PKM00041764","HYDERABAD AIRPORT, PK","2022-03-04",,"74",,
"PKM00041764","HYDERABAD AIRPORT, PK","2022-03-05","0.00","78","92",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-03-06",,"78",,
"PKM00041764","HYDERABAD AIRPORT, PK","2022-03-07",,"77",,
"PKM00041764","HYDERABAD AIRPORT, PK","2022-03-08",,"77","87",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-03-09",,"80",,
"PKM00041764","HYDERABAD AIRPORT, PK","2022-03-10","0.00","82","92","70"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-03-11","0.00","84","96",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-03-12",,"86","102",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-03-13","0.00","89","104",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-03-14","0.00","87","104",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-03-15","0.00","84","103","69"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-03-16","0.00","85","103","70"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-03-17","0.00","84","105","69"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-03-18",,"86","103",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-03-19",,"84","99",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-03-20",,"88","101",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-03-21","0.00","84",,"70"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-03-22",,"79","91",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-03-23","0.00","83",,"69"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-03-24",,"85",,
"PKM00041764","HYDERABAD AIRPORT, PK","2022-03-25","0.00","87","104",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-03-26",,"89","105",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-03-27","0.00","89","108","72"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-03-28",,"92","109",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-03-29","0.00","88","110","73"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-03-30",,"92","103",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-03-31","0.00","86",,"73"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-04-01",,"90","107",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-04-02","0.00","86","109",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-04-03",,"92",,
"PKM00041764","HYDERABAD AIRPORT, PK","2022-04-04","0.00","87","107",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-04-05","0.00","87","107",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-04-06",,"92",,
"PKM00041764","HYDERABAD AIRPORT, PK","2022-04-09","0.00","90","106","75"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-04-10","0.00","90","108","75"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-04-11","0.00","87","105","75"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-04-12","0.00","88","101",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-04-13","0.00","87","107","76"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-04-14","0.00","88","107","75"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-04-16","0.00","88","108","76"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-04-17","0.00","88","104","77"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-04-18","0.00","85","101","78"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-04-19","0.00","87","101","76"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-04-20","0.00","90","108","77"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-04-21",,"92","106",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-04-22","0.00","87","105","75"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-04-23","0.00","90","108","75"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-04-24","0.00","92","109","77"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-04-25","0.00","92","109","76"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-04-26","0.00","93","108","77"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-04-27","0.00","92","108","77"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-04-28","0.00","92","107",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-05-01",,"94","116",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-05-02","0.00","87","102",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-05-03","0.00","89","101","80"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-05-04","0.00","90","104","80"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-05-05","0.00","89","102","77"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-05-06",,"88",,
"PKM00041764","HYDERABAD AIRPORT, PK","2022-05-09","0.00","87","102","78"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-05-10","0.00","87",,"79"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-05-11",,"97","109",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-05-12","0.00","91","112","80"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-05-13","0.00","94","116","80"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-05-14","0.00","97","115","81"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-05-15","0.00","91","108","80"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-05-16","0.00","90","108",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-05-17","0.00","95","113","82"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-05-18","0.00","91","106","80"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-05-19","0.00","92","108","79"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-05-20","0.00","88","104","80"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-05-21","0.00","91","108","82"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-05-22","0.00","93","109",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-05-23","0.00","95","112",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-05-24","0.00","92","108","80"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-05-25","0.00","92","103","81"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-05-26","0.00","90","102","83"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-05-27","0.00","92","105",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-05-28","0.00","93","108","82"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-05-29",,"98","110",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-05-30","0.00","91","106","82"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-05-31",,"92","107",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-06-01","0.00","95","110","81"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-06-02","0.00","95","114",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-06-03","0.00","94","112","81"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-06-04",,"92","104",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-06-05","0.00","90","104",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-06-07","0.00","90","105","79"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-06-08","0.00","91","103","81"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-06-09","0.00","90","99","81"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-06-10","0.00","90","99",
"PKM00041764","HYDERABAD AIRPORT, PK","2022-06-11","0.00","90","99","82"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-06-12","0.00","91","101","82"
"PKM00041764","HYDERABAD AIRPORT, PK","2022-06-13","0.00","91","103","82"
